4,Gothic ClubのミックスCDを家に忘れてきたので、これを買うことにしました。最初に夢中になったのは、古典的なゴス音楽であるバウハウスによる「Bela Lugosi's Dead」のライブ録音でした。好きなバンドも嫌いなバンドもありましたが、総じて素晴らしいCDです。私のお気に入りは2枚目のCDの「シェリル」です。これは、まったり、踊ったり、教育を受けていない大衆にゴス音楽が実際に何であるかを示すのに最適な CD です。
2,"Tony Yayo の ""Thoughts of a Predicate Felon"" は、Tony Yayo がこのアルバムで自分が誰であるか (または彼が誰であるべきか) を単に知らないという事実に苦しんでいます。このアルバムを聴く前は、ヤヨの犯罪生活についてザラザラした説明的な韻を踏むことを期待していました。しかし残念ながら、私は多くの皆さんと同じように、「Tattle Teller」、「Curious」、「Project Princess」などのトラックに耳を傾けていました。元受刑者の場合、それは、もっと何かを期待している聴衆に伝えたいタイプのメッセージではありません...ハードコア;もっと良い何か。 「Live By The Gun」や「Homicide」などのトラックで、ヤヨは前述の「よりハードな」歌詞への欲求を実現しますが、これらのようなトラックはほとんどありません。トニー・ヤヨが次のアルバムでこれを行うことに集中できることを願っていますが、今のところ、このデビューアルバムは単にがっかりしています"
1,このアルバムは退屈だと思います。私はそれがその仕事をしていないと思います。リル・ジョンは志望者だと思います。彼らは本当の仕事を得る必要があると思います。届いてすぐ壊れたと思います。ほとんどのCDプレーヤーでは再生できないと思います。表紙がダサいと思う。私はそれが私にYEAHを叫ぶアイデアを与えたと思う.そして何！私の兄弟の目覚めで。アートはバカだと思う。これはお勧めしないと思います。私は十分に言ったと思います。私は今地獄に行くと思います。とにかくそうだったと思う 魂を売ったと思うから
4,65歳にしてチャート1位を獲得したレジェンドの傑作アルバム。ディランは並外れた才能を持っており、年齢とともにさらに良くなっているようです。すべての曲は並外れたものであり、彼の素晴らしい才能と作詞作曲能力を示しています
5,この曲を初めて聴いたのは昨年の夏、家のペンキ塗りをしている時でした。新鮮な空気と太陽（そして最近結婚した）の中で、この歌はすぐに私の注意を引き、聞くたびにますます魅力的になっているように見えました.やや「ロック」な曲だと思いますが（サビの間）、曲の切望と情熱的な愛の要素を伝えるのはアレックス・バンドのボーカルです。彼はそれを別のまともなロックソングにするのではなく、ロマンチックでユニークに保つことに成功しています.チャドのバージョンもアルバムから聞いたことがあります。チャドのヴォーカルはアレックスのものとは *それほど* 違いはありませんが (どちらも非常に男性的で力強いものになっています)、チャドのバージョンは「良い」曲であり、アレックスの歌声は「素晴らしい」曲だと思います。 Chad の声は他の曲では素晴らしいのですが、このタイプの曲では過度に横暴で怒りっぽい声です。女性の視点から見ると、チャドの方法は私を怖がらせますが、アレックスの方法は私を「一緒に」するよう説得することができます!時々、1人のボーカリストが歌を歌い、それを成功させるか壊すかのどちらかを「意図」しています. 1999 年の「Smooth」を思い出してください。Rob Thomas の配信により、この曲はヒット曲になりました。この場合、アレックスはその仕事に最適な人物です。
5,Arlo Guthrie、Taj Mahal、Tim O'Brien などのフォーク シーンの重鎮に、ブルーグラッサーの Tim O'Brien と Rhonda Vincent、ブルース ピッカーの Keb Mo、Guy Davis、Eric Bibb、そしてアメリカーナ カントリーが加わった素晴らしい子供向け音楽のセットロージー・フローレスなどのタイプ... 印象的なラインナップは確かですが、それ以上に優れているのは、ソングライティングの能力と、実際の子供への親しみやすさです。本当に楽しいアルバムです！楽しい、というように、小さな子供たちは実際にそれを気に入るかもしれません。 「Bling-Blang」、「Bananaphone」、「Bellybutton Song」などのばかげた歌がたくさんあります。 「Red、Red Robin」のように、いくつかの曲ははつらつとしています。 「Man Named All The Animals」のような教訓的なものもあれば、Taj Mahal の優れた「Don't You Push Me Down」のように、さまざまな子供たちが不愉快な状況で自分自身のために固執するなど、依然として自己主張とコミュニケーション スキルをモデル化するものもあります。私はこのアルバムがとても好きで、今後何年も子供のために演奏する予定です
5,"あなたはこれで素晴らしいです ダニエル, 私はあなたをとても愛し、恋しく思います. 1982年だったら、まだアーチー・バンカーズ・プレイスにいたらいいのに。かわいそうに、これからは私があなたの主なレビュアーになります。なぜその素晴らしい声と演技の才能をニューヨークに隠しているのですか。カリフォルニア州モロベイにある Mirror Vision Inc. Records であなたを働かせたいと思っています。もうすぐコンサートでお会いする予定です。良い秋をお過ごしください。私はあなたのことをよく考え、いつもあなたの明るい星について他の人に話します。もっとあなたのことを考えられたらいいのにと思います。あなたは私に会ったことがありません。私のためにあなたのお父さんとお母さんに、カリフォルニア州モロベイからあなたがいなくて寂しいです。"
5,1975年、ジョー・ジャクソンはモータウン・レコードが彼の子供たちのキャリアをコントロールすることにうんざりしていた.そこで彼はそれらを Epic Records に移しました。新たに洗礼を受けた「ジャクソンズ」は、CBS レコードだけでなく、自分たちのレコードを制作、執筆、演奏できることを世界に証明しなければなりませんでした。程度は低いが、モータウンのベリー・ゴーディ、彼らの指揮はエピックからフィリデルフィア・ファンクマイスターのケネス・ギャンブルとレオン・ハフに引き継がれた。 Teddy Pendergrass、MFSB、Harold Melvin、The Blue Notes、McFadden と Whitehead など、彼らは途方もない成功を収めました。彼らはジャクソンズのオリジナル曲をスタジオに持ち込み、フィリー・マジックを行い、これまでにワックスでカットされた最高のソウル・レコードの1つを生み出しました.最初から最後まで、「The Jacksons」は、「Enjoy Yourself」から始まり、Punkadelic「Style Of Life」で最高潮に達する、Punkified Phunk Phest のトップから次へとあなたを連れて行きます。私が子供の頃、このレコードを聞いて、もともと「グッド・タイムズ」はあのテレビ番組のテーマをジャクソンがリメイクしたものだと思っていた。しかし、それは純粋なスローファンクでした。 Phunk-da-fied-、Phunkalicious、または単なるファンタスティック、ジャクソンの壮大なデビューはファットです
5,私は 68 歳で、長年のスチュワートのファンです。これは彼のベストの 1 つです。他のレビュアーの問題点がわからない
5,"イアン・カーティスが自分の人生のプラグを抜いていなかったらどうなっていたでしょうか?私はJoy Divisionの熱心なファンですが、New Orderの大ファンでもあるので、質問するのは難しいです.ジョイ・ディヴィジョンはあと1、2枚のアルバムをレコーディングして解散したかもしれないと言わざるを得ない。したがって、カーティスが自殺したことは悲劇的ですが、ジョイ・ディビジョンの残りの部分がニュー・オーダーとして効果的に再発明するための道を与えました.バンドはJDとは非常に異なっているが、ニュー・オーダーの最初の「Power, Corruption Lies」では、痛みとカタルシスの期間の結果であったに違いない、新しい創造性の爆発を伴うJDのヒントを聞く.このアルバムの音楽は、後のニュー オーダーの作品ほどではないかもしれませんが、JD のどの素材よりもシンセとドラムに重きを置いています。 1983年にはシンセサイザーやドラムマシンが台頭し始め、今年はシンセサイザー用のMIDIインターフェースなどが発明され、ニューウェーブのムーブメントがようやく固まり始めた時期でもありました。歴史はさておき、このアルバムは素晴らしいです。アップビートで、ポピーなダンス トラックと真のニュー ウェーブ クラシックが満載です。 「Blue Monday」（Orgyのようなひどいバンドでさえもヒットするほど素晴らしいトラック）のためだけにアルバムを購入しているのなら、あなたは本当に驚きます.他の多くのトラックも同様に素晴らしいことがわかります。 ""Age of Consent"" は私の他のお気に入りの 1 つです。これは、ダンスに最適なもう 1 つのトラックです。また、「the Village」も素晴らしいトラックです。 New Order のアルバムを 2 枚購入する場合は、この 1 枚と Substance を入手してください。彼らはいくつかのトラックを共有していますが、両方とも素晴らしいです.でも、このアルバムはもっとプレイされていると思います。ニュー・オーダー・ファンはもちろんマスト・アイテムです。しかし、ニューウェーブ/80年代音楽のファンやジョイ・ディヴィジョンのファンもこれを買うべきだ.このアルバムは非常に高い評価を受けており、その 20 年間の寿命の中で非常に影響力があったため、現代の音楽ファンにとっては必携のはずです。強くお勧めします！ -- テッド・ムレナ"
5,この CD は家族全員に最適です。曲はキャッチーで、見知らぬ人の周りで歌っていても大したことはありません!
2,このCDを手に入れるのが本当に待ちきれませんでした。私はそれをとても好きになりたかった。しかし、私にはブルーグラッシーが強すぎます。すべての曲。 1、2 曲あればいいのですが、どの曲も古くなります。さらに、録音品質はそれほど良くないようです。言葉はほとんど聞こえず、ほとんどの子供たちは一緒に歌いたがります。 Jenny Jenkins は楽しい曲で、Shenendoah は忘れられないほど美しい曲ですが、For the Kids と NO!はるかに優れたCDです
5,今でもアルバムを楽しんでいます。どの曲もいいのですが、Hold On、You don't need to心配、Don't Go など、他の曲よりも数曲よく聞きます。これは素晴らしいアルバムですが、すぐに販売または取引する予定はありません。
5,Crusaders はこのディスクで素晴らしいサウンドを奏でます。音楽とアレンジメントは最後まで非常にうまく機能します。グルーブと滑らかさにより、このレコーディングは非常に完全なものになります。このグループは長い間バッドでした
5,エドウィン・マケインの名前が付いている場合は、購入するのに最適な製品であると信じてください.彼が書いた曲は、心のこもったものであり、それらを書くために使用されたインクのすべての滴に忠実です..
1,素晴らしい「The Duel」に続く Allison Moorer の最新リリース「Getting Somewhere」は、非常に大きな失望です。 「Getting Somewhere」の素材は単純に、弱くて根性がない。まれに、Moorer が「The Duel」の美しさと感触をエミュレートしようとする場合があります。たとえば、ハレルヤや元日などです。アールは、だまされたと感じるほどのアマチュア的で平凡で薄い作品で素材から心を引き裂きます。ビジネスと娯楽が混在することはめったにないため、Moorer 氏はこのリリースをじっくりと見て、次回 RS Field を再インストールすることを真剣に検討する必要があります。ムーラーが燃えるようなギターのグルーヴ、ドライブするドラム、魅惑的なボーカルを求めているなら、アールはその仕事に向いていません。 Moorer は、あらゆるジャンルで最高の女性の声を持つ素晴らしい才能です (彼女は意地悪な歌も書くことができます!)。この CD は彼女の能力をまったく表していないので、すぐに特売品の箱に入れるべきです。
1,ここにあるこのアルバムのレビューのほとんどは、他の誰も知らない新しい素晴らしいジャンルとサウンドを発見したと考えているため、特別だと感じている人々によって書かれているように感じます。子供たちにそれを壊すのは嫌いですが、この音は90年代半ばから出回っています.それはニュートラル ミルク ホテルと呼ばれ、デカブリストと呼ばれる詐欺師たちよりもはるかに優れていました。私に反対する前に、Neutral Milk hotel の In the Airplane over the Sea (1997) を手に取ってから、反対してみてください。
5,"Carbon Leaf のサウンドは進化し続けており、その結果は際立っています。バンドは、自分たちの音楽スタイルを「定義」しようとするのをあきらめたと言います。なぜなら、それは非常に多くの影響と独創的なアイデアの変化するブレンドだからです.過去に、Carbon Leaf は、ケルト、ブルーグラス、オルタナティヴ ポップの華麗さを取り入れた、根っからのフォークロックのバリエーションを演奏してきました。この新しいアルバムは、クリーンでありながら印象的でストレートなポップ ロック サウンドに重点を置いています。このように焦点を当てていても、バラエティーに富んでいます。たとえば、「Block of Wood」では華やかなカントリー ロックの軽快さがあり、「International Airport」ではジャズと戯れます。全体として、これはバンドのブレイクアウト アルバムに値する洗練された逸品です。曲は、魅力的なもの (「Bright Lights」、「Love Loss Hope Repeat」) からアンセミック (「Learn to Fly」、「Comfort」)、胸が張り裂けるようなもの (「Block of Wood」)、ユーモラス (「A Girl and Her Horse」) までさまざまです。 ）から深遠な（「The War Was in Color」）。人を惹きつけるメロディー、息をのむようなハーモニー、示唆に富む、しばしばほろ苦い歌詞、美しい楽器、素朴で精巧に作られた作品を楽しむなら、このアルバムを気に入るはずです。アコースティック リズム ギターがふんだんに使われ、繊細なエレクトリック ギターのリフとフィル (テリー クラークとカーター グラヴァット) できちんと装飾され、キラーなリズム セクション (ベースのジョーダン メダスとドラムのスコット ミルステッド) とマンドリンのタッチ (再びグラヴァット) によって支えられています。 .このアルバムには、ゲスト ミュージシャンのティム ラウアーの好意により、Carbon Leaf の以前のリリースのいくつかよりもキーボード ワークが少し増えています。その上にそびえ立つのは、バンドのすべての歌詞を書いているリード シンガー、バリー プリヴェットのクリアで共鳴する、時には催眠術にかかったような声です。 Guster の ""Ganging Up on the Sun"" と並んで、これまでのところ 2006 年の私のお気に入りのリリースです。 Carbon Leaf の新規ファンも長年のファンも、「Love, Loss, Hope, Repeat."
4,正当なヒットが 1 つしかないグループのベスト ヒット パッケージについて私が気に入っていることの 1 つは、飽きることがないことです。 Timbuk 3 のグレイテスト ヒッツ パッケージは、彼らの音楽を楽しむのに最適な場所です。ラジオで何百万回も聞いた曲を聞いても飽きることはありません。バンドに関する詳細情報が必要な場合は、少なくとも 1 つの優れた Web サイトがあるため、Web を検索してください。この CD とライブの CD を購入した後は、使用済みのビンを検索する必要があります。Eden Alley のアルバムを強くお勧めします。
5,"このサウンドトラックは素晴らしいです。 CDを聴いてスキップする曲は1曲もありません。おなじみのアーティストとなじみのないアーティストが歌う最近の曲と古い曲のミックスは素晴らしいです。 Anita Nalick, Breathe (午前 2 時) は、アルバムの価格に見合う価値があります。"
5,長い間アルバムを買っていません。しかし、私はこれを所有しなければなりません。ファインスタインの声はとても純粋で多彩です。彼はある時は面白く、次の瞬間はとても悲痛なほどほろ苦いことがあります。彼のパフォーマンスは一級品であり、ライブコンサートでこれだけ上手に歌えることを考慮しなければなりません。
4,クリスマス CD は 100 枚くらい持っていますが (これは趣味です)、「不適切な歌詞」の警告があるのはこれだけだと思います。これは、「sh * t」という言葉のかなり顕著な使用を特徴とする1曲「Here Comes Fatty Claus」のためだけです.私にはかなり幼い子供がいて、その歌なしで CD のコピーを焼きました。彼女はそれを愛しています！ CDに関しては・・・かなりいいです。 Waters は最高のクリスマス ソングを集めることに成功しました。でもただのノベルティCDじゃなくて…歌がうまい。これは意図的なキャンプではありません... Tiny Timeの歌を除いて、MAYBEで誠実なものです. (よくできているので、娘のお気に入りの 1 つです。
1,Fiddy Cent だけでは骨が折れるほどではなかったかのように、Kayne West のこの恐ろしい傾向が現れます。本当に何もありません。私の仕事は、すべての 1 つ星のレビュアーによって行われました。私が言わなければならないのは、このラッパーが遅かれ早かれ宇宙から消えてなくなることを願っているということだけです.良いラップをしたいですか？ Tupac (RIP) または Public Enemy を選択
1,ほとんどの人は、これをチープ トリックの「カムバック」と考えていました。アルバム。事実から 16 年が経過した今、私はそれがむしろ「ゴーバック」と位置づけられていることを認めざるを得ません。代わりにアルバム。チープ トリックは 80 年代のリリースのほとんどで音楽の世界に火をつけることはありませんでしたが、それは信じられないほど標準以下のリリースで腐敗が始まるまで続きました。彼らのアルバムの 1 つについて何か良いことを言うために、私は積極的に検索しなければなりませんでした。 「ザ・ドクター」について検索しましたが、空っぽでした。 「ラップ・オブ・ラグジュアリー」それほど悪くはありませんが、その後のリリースの調子が悪くなります.私は何年にもわたって何十ものチープ・トリックのコンピレーションを作ってきました。私がLOLから除外した唯一の曲でした。 80 年代から 90 年代初頭にかけてリリースされるたびに私を常に苛立たせていたのは、これがトリックをロックのルーツに戻したアルバムであるというプレス リリースでした。さて、私に言わせてください、これはそれとはかけ離れています。知っている。私は覚えています
5,ダン・ザネス最高！夫と私は、20 か月の子供と同様に、これを聞くのを楽しんでいます。私たちが息子のために持っている他の音楽 CD のほとんどは、少し聞いただけで少しいらいらするように感じます。 Rocket Ship Beach は楽しい、家族向けの音楽です。これをすべての年齢層に強くお勧めします
1,おお！！！これは恐ろしいアルバムです。 Comin' From Where I'm From は本当に楽しかったので、ここから良いものを期待していました。間違い。タイトル トラックで、アンソニー ハミルトンは、社会的良心につながる可能性のあるいくつかのポジティブな歌詞を使用し、その後、祈りについて話し始めます。もちろん、神話志向のカルト信者は心配していません。彼らは、彼らがひざまずいてさえいれば、神話の魔法使いが空から現れてすべてを解決すると考えています。続く4曲はイエスの歌でいっぱいです。人々は、何らかの理由で攻撃的であると思われるアルバムに警告ラベルを付けたいと思っていますが、ある種のカルト警告が必要です。このCDがカルト的な混乱にあることを知っていたら、私はこのCDを購入しなかったでしょう. 『説教者の娘』では「説教者の娘だから常識があった」とまで言っている。それが冗談であるかどうかはわかりませんが、常識的に言えば、人々は雲の中に住んでいないという魔法のようなものです.それから「パス・ミー・オーバー」は、アイス・キューブのリーサル・インジェクションの2部構成のスキットを思い出させます。そこでは、猫がただそこに座ってイエスを待っていて、イエスが新しいものをくれると思っているので、アイス・キューブにすべてのものを与えます。しかし、アンソニー・ハミルトンは、ただじっと座って神話が現実になるのを待つことがポジティブなことのように聞こえるようにしようとしています.この種の行動が個人の問題や世界の問題に対する真の解決策であると人々が考えている場合、私は、私たちの将来について非常に心配しているか、おそらくそれが完全に欠如していると思います.それは非常に危険な精神状態です。 「Sista Big Bones」はいい曲だけど買う価値ない
4,Ab Fab の Bubble は、まさにマリリン モンロー、ビリー ホリデイ、ジュディ ガーランドなどと同じように聞こえます。なんて才能でしょう。彼女は自分のラスベガスショーが必要です。彼女は素晴らしいことを超えているでしょう！
5,彼らの前作と比較した意味で、このレコードについての肯定的および否定的なレビューは非常に多いようです。正直なところ、私はそれを3回聞く前に、バンドへの、および/またはバンドからの人事異動を知りませんでした.エヴァネッセンスは本物です。楽しみ！五つ星。
5,私は、ベックについて何も*知らなかった*人の一人です。確かに彼のヒット曲は知っていた - 「Loser」、「Where It's At」、「The New Pollution」など。その男のことをあまり考えたことはありませんでした。それまでは...約 3 か月前に Napster2Go からこのアルバムの 2 曲をダウンロードしたとき...「E Pro」と「Girl」でした。彼らに数回聞いた後、すぐにゲロのアルバム全体をダウンロードしました。ここで他の多くの人がまだ言っていないことを何と言えばいいのかわかりません.理由のために2005年のベストの1つに選ばれました.これは素晴らしいアルバムです。長時間のロードトリップ中にBetter Halfの曲を何曲かプレイしたところ、彼は次第にハマっていきました...「Earthquake Weather」から始まりました。今では、このアルバムだけでなく、私たち 2 人のベック カタログのほぼすべてです :) 私が始めた曲でさえ、私 (そして夫) に大きく成長しました。まさに素晴らしいアルバムです... ミュージシャンシップは見事で、ベックは確かに強いユーモアのセンスと健全な皮肉が混ざり合っています!傑出したトラック (少なくとも私たちの意見では) は E-Pro (アルバムの素晴らしいスタート) です。 Que Onda' Guero (「Hey! Guero!」のランダムな叫びとともに、ローライダーのホーンが大好きです);女の子（キャッチー...これは大ヒットするはずだった...）;アースクエイク・ウェザー（耳に残るメロディ、素晴らしいリフ！）、ヘル・イエス（ハイ！）、そして私は本当にRental Carが大好きです...かわいい小さな曲です-短すぎます...キャッチーなリフと詩も！このアルバムをチェックしてください。絶対に宝石
5,このアーティストは明らかに過去のカントリー ミュージシャンからインスピレーションを得ているため、「オルタナティブ カントリー」は確かに限定的な説明ですが、正確な基準点ではあります。私はたいていトゥワンジーよりもヘヴィなほうに傾倒しているが、これは非常によく書かれていてキャッチーで、議事録に独特のメランコリックな雲がかかっており、この女性は歌うことができる.その称号に値する最近の数少ないミュージシャンの一人
5,"David Rawlings がプロデュースした ""OCMS"" が私の音楽コレクションに大きな影響を与えた後、""Big Iron World"" の予約注文にはかなりの期待が寄せられました。昨夜メールで受け取ってから 3 回聴いたが、「ワゴン ホイール」のような即効性のあるトラックではないが、「ビッグ アイアン ワールド」は素晴らしく驚くべきパンチを繰り出す。彼は OCMS のライブ アクトを最大限に捉えることはできませんでしたが (そして誰が実際にできたのでしょうか)、Rawlings のプロダクションは再び OCMS の信頼性を維持し、彼らの「昔の」音楽を現代の領域に押し込みます。他のネオ・ブルーグラスのレコードで聞いた過剰生産された人工的なギミック。 「ビッグ・アイアン・ワールド」は、歴史にとらわれたり、過去の成果をかみ砕こうとするアルバムではありません。 「ビッグ アイアン ワールド」で、OCMS は再び独自のサウンドを表示し、ブルーグラス / カントリー / ロック / パンク / フォーク フォワードの限界を押し広げながら、その敬意を払いながら、ウディ ガスリーの寓話、ミュールスキナーのピッキング、そしてディランの60年代後半のアルバム。さらに、「ビッグ・アイアン・ワールド」の曲は完全な作品で構成されています。プロユニオンの「Union Maid」とフォーク調の「James River Blues」は、アルバム全体で傑出したトラックであり、各曲が次の曲を補完しています。 OCMS のすべてのアルバムと同様に、「ビッグ アイアン ワールド」は、同年代のアーティストが出した他のほとんどのアルバムと比較して、新鮮な空気の息吹です。さまざまなジャンルのファンが楽しめる素晴らしい曲のコレクションをまとめました。"
5,断然、Picture This は JB コレクションの中で私のお気に入りの CD です... 3 枚持っています... 1 枚は自宅用、1 枚は車用、もう 1 枚は彼のコンサートで個人的にサインしてくれました! 1997 年後半に彼がテレビのトークショーに出演して以来、彼のファンでした...私たちの毎日の多忙なスケジュールにもかかわらず、彼の音楽はいつも私たちを穏やかでリラックスした平和な場所に連れ戻してくれます...小さな子供がいる今、彼らは彼の音楽を聞くことに慣れていて、就寝時間をさらに甘くします！ :)
1,冗談でしょ？実際にこのアルバムに 5 つ星を付けている人。うわー、人々はあまりにも盲目なので、面白くさえありません。これはすべて商品化されたゴミです。 E-40は今、この「ハイフィー」のヒントにすべて乗っています。ハイフィーはおかしくて、歌詞にはまったくコンセプトがありません。すべて無意味です。プロダクション、そうですね、これらの商品化されたアルバムはすべて、このアルバムのようにプロダクションを取得しました。しかし、もう一度歌詞はどこにありますか?これは、ビート/フックのためだけにそこに座って好きなアルバムの1つです笑。私が言ったように、この種の音楽を聴く人は、本当のヒップホップが好きではありません。ヒップホップの大ファンではない人、聞いたことを批判するつもりはありませんが、ヒップホップのファンであると主張するすべての人は、ここから離れてください。このアルバムはコマーシャル ラップ リスナーのみを対象としています。代わりに本物のヒップホップを手に入れましょう。平和。
2,この CD を最初に購入したときはとても気に入りましたが、他のほとんどの CD とは異なり、時間が経つにつれて音が悪くなっていきました。 2?3か月後、それは私の引き出しに座っているだけで、キラーズが演奏されたときにラジオのステーションをスキップしていることに気づきました。今週末のヴァージン・フェスティバルで彼らのライブを見た後、私は彼らが完全に偽物であることを知った.これでお金を節約してください
5,大音量のコンサートの後、長い夜のドライブで家に帰るときは、静かで落ち着いたものを聞くのが好きです. THE PIZZA TAPES は、私のお気に入りの静かで落ち着いたピックの 1 つです。 1993 年 2 月の 2 日間、Garcia、Grisman、Rice は集まり、いくつかの曲をいじって、それらがどのようにテープに出力されるかを確認しました。誰もが知っているように、レコーディングは悪名高い「ピザ ボーイ」によって盗まれ、すぐに手ごわいグレイトフル デッドのテープおよび CD 取引コミュニティの所有物になりました。数年後、グリスマンはレコーディングをリマスタリングし、このアルバムのベスト テイクをリリースしました。これはエレクトリック・ジャムのアルバムではなく、どちらかというと即興で、静かでのんびりとしたものです。 「BGM」と片付ける人もいるかもしれません。しかし、よく聞いてみると、トリオはトラディショナルな曲やボブ・ディランの曲、そしてガーシュウィン (!) の曲を巧みに操っています。ガルシアはあちこちで失敗しますが、それらの間違いでさえ聞くのが楽しいです.間違いなくクラシック アルバムであり、期待を込めて受け取ったものです。私は今でもこれをつけて楽しんでいます。ところで、私はジャケットアートが大好きです... CDケースはピザの箱に似せて作られています.それを開くと、ディスクはすべてのトッピングを備えたピザパイです.裏面には、スパイシーなアイテムを含むすべてのおやつのメニューがあります (ガルシアの言葉を選んでください!) アルバムを聴いていると、実際にピザが食べたくなります。 PIZZA TAPES は確かに 1 つのおいしいアルバムです。素晴らしい音楽と素晴らしいピザ、なんて素晴らしい組み合わせでしょう!
